日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,经插值的隐含波动率,原始隐含波动率,Delta,Gamma,Vega,Theta,Rho,理论价格,模型误差,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20201020,10002818,510050C2011M03200,2020-10-20,20201125,C,3.2,0.226,0.233,0.2201,0.2324,3992,7174,9085569,10000,510050,3.412,36,0.09863,0.0296,0.1815,0.1815,0.8859,0.9924,0.0021,-0.0007,0.0028,0.2324,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2011,3348.2,L2
20201021,10002818,510050C2011M03200,2020-10-21,20201125,C,3.2,0.233,0.2485,0.222,0.2482,4734,6795,11028481,10000,510050,3.433,35,0.09589,0.0282,0.1698,0.1698,0.9214,0.8129,0.0016,-0.0006,0.0028,0.2482,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2011,3368.4,L2
20201022,10002818,510050C2011M03200,2020-10-22,20201125,C,3.2,0.2441,0.2486,0.2028,0.2381,12501,10246,27626787,10000,510050,3.42,34,0.093151,0.0284,0.1835,0.1835,0.8966,0.9388,0.0019,-0.0007,0.0026,0.2381,0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2011,3359.8,L2
20201023,10002818,510050C2011M03200,2020-10-23,20201125,C,3.2,0.2363,0.2645,0.2253,0.2341,10961,12361,26891996,10000,510050,3.408,33,0.090411,0.0286,0.2173,0.2173,0.8499,1.0475,0.0024,-0.001,0.0024,0.2341,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2011,3350.2,L2
20201026,10002818,510050C2011M03200,2020-10-26,20201125,C,3.2,0.232,0.232,0.1766,0.1854,19522,17685,36724701,10000,510050,3.354,30,0.082192,0.0298,0.2129,0.2129,0.7997,1.3686,0.0027,-0.0012,0.0021,0.1854,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2011,3292.2,L2
20201027,10002818,510050C2011M03200,2020-10-27,20201125,C,3.2,0.1747,0.183,0.1643,0.1744,19702,22280,34390797,10000,510050,3.346,29,0.079452,0.0326,0.1977,0.1977,0.8093,1.4592,0.0026,-0.0011,0.002,0.1744,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2011,3287.6,L2
20201028,10002818,510050C2011M03200,2020-10-28,20201125,C,3.2,0.1744,0.1974,0.1686,0.19,29160,24345,53432193,10000,510050,3.364,28,0.076712,0.0269,0.2103,0.2103,0.8219,1.3302,0.0024,-0.0011,0.002,0.19,0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2011,3309.2,L2
20201029,10002818,510050C2011M03200,2020-10-29,20201125,C,3.2,0.1708,0.219,0.164,0.2058,49941,23372,93991796,10000,510050,3.383,27,0.073973,0.0289,0.2131,0.2131,0.8475,1.2028,0.0022,-0.0011,0.002,0.2058,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2011,3328.2,L1
20201030,10002818,510050C2011M03200,2020-10-30,20201125,C,3.2,0.2005,0.2038,0.1549,0.16,49429,32737,87959204,10000,510050,3.329,26,0.071233,0.0295,0.2101,0.2101,0.7795,1.5886,0.0026,-0.0013,0.0017,0.16,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2011,3272.4,L1
20201009,10002819,510050C2011M03300,2020-10-09,20201125,C,3.3,0.1352,0.1462,0.1164,0.1201,19999,17549,25990932,10000,510050,3.337,47,0.128767,0.0281,0.1974,0.1974,0.5964,1.638,0.0046,-0.0011,0.0024,0.1201,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2011,3261.2,L2
20201012,10002819,510050C2011M03300,2020-10-12,20201125,C,3.3,0.1275,0.1964,0.1273,0.1894,21320,14884,35306547,10000,510050,3.442,44,0.120548,0.0278,0.201,0.201,0.7538,1.3121,0.0038,-0.001,0.0029,0.1894,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2011,3372.6,L2
20201013,10002819,510050C2011M03300,2020-10-13,20201125,C,3.3,0.1865,0.1894,0.1691,0.1828,9810,15195,17450933,10000,510050,3.437,43,0.117808,0.0327,0.1924,0.1924,0.7603,1.3687,0.0037,-0.001,0.0029,0.1828,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2011,3368.8,L2
20201014,10002819,510050C2011M03300,2020-10-14,20201125,C,3.3,0.1795,0.1795,0.1642,0.1701,8324,15223,14129916,10000,510050,3.424,42,0.115068,0.0284,0.1905,0.1905,0.7433,1.4559,0.0037,-0.001,0.0027,0.1701,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2011,3356.0,L2
20201015,10002819,510050C2011M03300,2020-10-15,20201125,C,3.3,0.1688,0.1915,0.1664,0.1788,13224,16454,23745431,10000,510050,3.425,41,0.112329,0.0294,0.2138,0.2138,0.7259,1.357,0.0038,-0.0012,0.0026,0.1788,0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2011,3364.8,L2
20201016,10002819,510050C2011M03300,2020-10-16,20201125,C,3.3,0.1807,0.1995,0.1643,0.1796,18284,14660,33529274,10000,510050,3.432,40,0.109589,0.0282,0.2061,0.2061,0.7435,1.3753,0.0037,-0.0011,0.0026,0.1796,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2011,3368.0,L2
20201019,10002819,510050C2011M03300,2020-10-19,20201125,C,3.3,0.1888,0.2231,0.1477,0.154,25964,18221,46287606,10000,510050,3.409,37,0.10137,0.0282,0.1915,0.1915,0.7292,1.5932,0.0036,-0.0011,0.0024,0.154,0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2011,3341.0,L2
20201020,10002819,510050C2011M03300,2020-10-20,20201125,C,3.3,0.1507,0.1569,0.1452,0.1556,14629,20084,22059917,10000,510050,3.412,36,0.09863,0.0296,0.192,0.192,0.7363,1.5877,0.0035,-0.0011,0.0023,0.1556,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2011,3348.2,L2
20201021,10002819,510050C2011M03300,2020-10-21,20201125,C,3.3,0.158,0.1692,0.1467,0.1692,26081,23701,40577235,10000,510050,3.433,35,0.09589,0.0282,0.1896,0.1896,0.7729,1.4959,0.0032,-0.0011,0.0024,0.1692,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2011,3368.4,L2
20201022,10002819,510050C2011M03300,2020-10-22,20201125,C,3.3,0.1671,0.1685,0.1315,0.1599,36505,25993,53639353,10000,510050,3.42,34,0.093151,0.0284,0.1947,0.1947,0.7502,1.5629,0.0033,-0.0011,0.0022,0.1599,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2011,3359.8,L2
20201023,10002819,510050C2011M03300,2020-10-23,20201125,C,3.3,0.1599,0.182,0.1499,0.1563,35807,26836,59537442,10000,510050,3.408,33,0.090411,0.0286,0.2134,0.2134,0.7171,1.5469,0.0035,-0.0013,0.0021,0.1563,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2011,3350.2,L2
20201026,10002819,510050C2011M03300,2020-10-26,20201125,C,3.3,0.1473,0.1473,0.1085,0.114,70717,42663,83240815,10000,510050,3.354,30,0.082192,0.0298,0.2082,0.2082,0.6341,1.8788,0.0036,-0.0014,0.0017,0.114,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2011,3292.2,L2
20201027,10002819,510050C2011M03300,2020-10-27,20201125,C,3.3,0.1101,0.1132,0.0981,0.1066,74059,57463,78519924,10000,510050,3.346,29,0.079452,0.0326,0.2043,0.2043,0.6233,1.9704,0.0036,-0.0014,0.0016,0.1066,0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2011,3287.6,L2
20201028,10002819,510050C2011M03300,2020-10-28,20201125,C,3.3,0.1076,0.1226,0.1008,0.1162,102806,64761,114604342,10000,510050,3.364,28,0.076712,0.0269,0.2055,0.2055,0.6562,1.9214,0.0034,-0.0014,0.0016,0.1162,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2011,3309.2,L2
20201029,10002819,510050C2011M03300,2020-10-29,20201125,C,3.3,0.1019,0.1398,0.0972,0.1261,166370,60468,191860221,10000,510050,3.383,27,0.073973,0.0289,0.1998,0.1998,0.6998,1.8924,0.0032,-0.0014,0.0017,0.1261,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2011,3328.2,L1
20201030,10002819,510050C2011M03300,2020-10-30,20201125,C,3.3,0.1225,0.1267,0.0897,0.0937,161310,80100,171767789,10000,510050,3.329,26,0.071233,0.0295,0.211,0.211,0.5874,2.0771,0.0035,-0.0016,0.0013,0.0937,0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2011,3272.4,L1
20201009,10002820,510050C2011M03400,2020-10-09,20201125,C,3.4,0.0921,0.1033,0.0735,0.0759,17086,14210,14483265,10000,510050,3.337,47,0.128767,0.0281,0.2061,0.2061,0.4337,1.5939,0.0047,-0.0011,0.0018,0.0759,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2011,3261.2,L2
20201012,10002820,510050C2011M03400,2020-10-12,20201125,C,3.4,0.0799,0.1369,0.0799,0.131,30035,17159,33820899,10000,510050,3.442,44,0.120548,0.0278,0.2159,0.2159,0.5971,1.5001,0.0046,-0.0013,0.0023,0.131,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2011,3372.6,L2
20201013,10002820,510050C2011M03400,2020-10-13,20201125,C,3.4,0.1262,0.1297,0.113,0.1232,18507,18745,22252965,10000,510050,3.437,43,0.117808,0.0327,0.2057,0.2057,0.5961,1.5959,0.0046,-0.0013,0.0023,0.1232,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2011,3368.8,L2
20201014,10002820,510050C2011M03400,2020-10-14,20201125,C,3.4,0.1217,0.1258,0.108,0.112,17335,21437,19498295,10000,510050,3.424,42,0.115068,0.0284,0.2027,0.2027,0.5731,1.6664,0.0046,-0.0012,0.0021,0.112,0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2011,3356.0,L2
20201015,10002820,510050C2011M03400,2020-10-15,20201125,C,3.4,0.1106,0.1288,0.11,0.1186,21937,23295,26239364,10000,510050,3.425,41,0.112329,0.0294,0.2184,0.2184,0.5721,1.5653,0.0045,-0.0013,0.0021,0.1186,0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2011,3364.8,L2
20201016,10002820,510050C2011M03400,2020-10-16,20201125,C,3.4,0.1192,0.135,0.1075,0.119,37258,24519,45829563,10000,510050,3.432,40,0.109589,0.0282,0.2138,0.2138,0.5837,1.6063,0.0044,-0.0013,0.0021,0.119,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2011,3368.0,L2
20201019,10002820,510050C2011M03400,2020-10-19,20201125,C,3.4,0.1298,0.1545,0.092,0.0973,71804,39467,83892553,10000,510050,3.409,37,0.10137,0.0282,0.203,0.203,0.5468,1.7985,0.0043,-0.0013,0.0018,0.0973,0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2011,3341.0,L2
20201020,10002820,510050C2011M03400,2020-10-20,20201125,C,3.4,0.0943,0.0984,0.0891,0.0935,44505,46303,41261269,10000,510050,3.412,36,0.09863,0.0296,0.1926,0.1926,0.5544,1.9146,0.0042,-0.0013,0.0018,0.0935,0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2011,3348.2,L2
20201021,10002820,510050C2011M03400,2020-10-21,20201125,C,3.4,0.0964,0.1055,0.0885,0.1049,54889,50994,52463039,10000,510050,3.433,35,0.09589,0.0282,0.1948,0.1948,0.593,1.8741,0.0041,-0.0013,0.0019,0.1049,0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2011,3368.4,L2
20201022,10002820,510050C2011M03400,2020-10-22,20201125,C,3.4,0.103,0.1048,0.079,0.0987,89476,59913,81476101,10000,510050,3.42,34,0.093151,0.0284,0.2012,0.2012,0.5672,1.8725,0.0041,-0.0014,0.0017,0.0987,0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2011,3359.8,L2
20201023,10002820,510050C2011M03400,2020-10-23,20201125,C,3.4,0.0987,0.115,0.0913,0.095,114161,75996,117788698,10000,510050,3.408,33,0.090411,0.0286,0.2118,0.2118,0.5435,1.8273,0.0041,-0.0014,0.0016,0.095,0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2011,3350.2,L2
20201026,10002820,510050C2011M03400,2020-10-26,20201125,C,3.4,0.088,0.094,0.061,0.0626,149354,114885,102325536,10000,510050,3.354,30,0.082192,0.0298,0.2075,0.2075,0.4372,1.9745,0.0038,-0.0014,0.0012,0.0626,0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2011,3292.2,L2
20201027,10002820,510050C2011M03400,2020-10-27,20201125,C,3.4,0.0601,0.0631,0.0535,0.0579,115821,144314,67873088,10000,510050,3.346,29,0.079452,0.0326,0.2071,0.2071,0.4205,2.0018,0.0037,-0.0014,0.0011,0.0579,0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2011,3287.6,L2
20201028,10002820,510050C2011M03400,2020-10-28,20201125,C,3.4,0.0585,0.0675,0.0548,0.0641,174200,157006,106483479,10000,510050,3.364,28,0.076712,0.0269,0.2083,0.2083,0.4523,2.0411,0.0037,-0.0015,0.0011,0.0641,0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2011,3309.2,L2
20201029,10002820,510050C2011M03400,2020-10-29,20201125,C,3.4,0.0529,0.0788,0.0518,0.0698,269910,145577,173185287,10000,510050,3.383,27,0.073973,0.0289,0.2029,0.2029,0.4902,2.1365,0.0037,-0.0015,0.0012,0.0698,0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2011,3328.2,L1
20201030,10002820,510050C2011M03400,2020-10-30,20201125,C,3.4,0.0679,0.07,0.0465,0.047,261510,193090,151681668,10000,510050,3.329,26,0.071233,0.0295,0.2086,0.2086,0.3769,2.0495,0.0034,-0.0015,0.0009,0.047,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2011,3272.4,L1
20201009,10002821,510050C2011M03500,2020-10-09,20201125,C,3.5,0.0607,0.071,0.0446,0.0471,17966,13741,9543672,10000,510050,3.337,47,0.128767,0.0281,0.2165,0.2165,0.2986,1.3385,0.0042,-0.001,0.0012,0.0471,0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2011,3261.2,L2
20201012,10002821,510050C2011M03500,2020-10-12,20201125,C,3.5,0.0495,0.0931,0.0495,0.0875,33298,19227,24202905,10000,510050,3.442,44,0.120548,0.0278,0.2274,0.2274,0.4483,1.456,0.0047,-0.0013,0.0018,0.0875,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2011,3372.6,L2
20201013,10002821,510050C2011M03500,2020-10-13,20201125,C,3.5,0.0836,0.0861,0.0727,0.0813,21472,20899,17072293,10000,510050,3.437,43,0.117808,0.0327,0.2199,0.2199,0.4396,1.5203,0.0047,-0.0013,0.0017,0.0813,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2011,3368.8,L2
20201014,10002821,510050C2011M03500,2020-10-14,20201125,C,3.5,0.0789,0.0789,0.0682,0.0708,16449,24348,11743222,10000,510050,3.424,42,0.115068,0.0284,0.2134,0.2134,0.4122,1.5705,0.0045,-0.0013,0.0015,0.0708,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2011,3356.0,L2
20201015,10002821,510050C2011M03500,2020-10-15,20201125,C,3.5,0.0708,0.083,0.0693,0.0753,21322,27655,16317959,10000,510050,3.425,41,0.112329,0.0294,0.225,0.225,0.4185,1.5122,0.0045,-0.0013,0.0015,0.0753,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2011,3364.8,L2
20201016,10002821,510050C2011M03500,2020-10-16,20201125,C,3.5,0.0755,0.0875,0.0681,0.0753,31979,33223,25067764,10000,510050,3.432,40,0.109589,0.0282,0.2218,0.2218,0.4253,1.5553,0.0045,-0.0013,0.0015,0.0753,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2011,3368.0,L2
20201019,10002821,510050C2011M03500,2020-10-19,20201125,C,3.5,0.0841,0.1014,0.0542,0.058,89423,54754,67060346,10000,510050,3.409,37,0.10137,0.0282,0.2122,0.2122,0.3768,1.6491,0.0041,-0.0013,0.0012,0.058,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2011,3341.0,L2
20201020,10002821,510050C2011M03500,2020-10-20,20201125,C,3.5,0.0573,0.0588,0.051,0.055,47956,65915,25834121,10000,510050,3.412,36,0.09863,0.0296,0.2048,0.2048,0.3751,1.7284,0.0041,-0.0013,0.0012,0.055,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2011,3348.2,L2
20201021,10002821,510050C2011M03500,2020-10-21,20201125,C,3.5,0.0577,0.0615,0.0503,0.0615,47121,68948,25905800,10000,510050,3.433,35,0.09589,0.0282,0.2041,0.2041,0.4085,1.7901,0.0041,-0.0013,0.0013,0.0615,0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2011,3368.4,L2
20201022,10002821,510050C2011M03500,2020-10-22,20201125,C,3.5,0.0601,0.0605,0.0452,0.0556,74559,77617,38703271,10000,510050,3.42,34,0.093151,0.0284,0.2054,0.2054,0.3839,1.7811,0.004,-0.0013,0.0012,0.0556,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2011,3359.8,L2
20201023,10002821,510050C2011M03500,2020-10-23,20201125,C,3.5,0.0556,0.0667,0.052,0.0557,108599,88954,64910552,10000,510050,3.408,33,0.090411,0.0286,0.2206,0.2206,0.3709,1.6718,0.0039,-0.0014,0.0011,0.0557,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2011,3350.2,L2
20201026,10002821,510050C2011M03500,2020-10-26,20201125,C,3.5,0.0507,0.0507,0.0325,0.0336,107783,114249,41027206,10000,510050,3.354,30,0.082192,0.0298,0.2179,0.2179,0.2704,1.5791,0.0032,-0.0012,0.0007,0.0336,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2011,3292.2,L2
20201027,10002821,510050C2011M03500,2020-10-27,20201125,C,3.5,0.0319,0.034,0.0279,0.03,62871,132837,19419545,10000,510050,3.346,29,0.079452,0.0326,0.2163,0.2163,0.253,1.5675,0.003,-0.0012,0.0006,0.03,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2011,3287.6,L2
20201028,10002821,510050C2011M03500,2020-10-28,20201125,C,3.5,0.0308,0.0354,0.0284,0.0332,88951,144245,28307045,10000,510050,3.364,28,0.076712,0.0269,0.2165,0.2165,0.2754,1.6552,0.0031,-0.0013,0.0007,0.0332,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2011,3309.2,L2
20201029,10002821,510050C2011M03500,2020-10-29,20201125,C,3.5,0.0275,0.0405,0.0262,0.0351,149219,145282,48751182,10000,510050,3.383,27,0.073973,0.0289,0.209,0.209,0.2973,1.801,0.0032,-0.0013,0.0007,0.0351,0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2011,3328.2,L1
20201030,10002821,510050C2011M03500,2020-10-30,20201125,C,3.5,0.0334,0.0356,0.0222,0.0222,149254,177365,42563158,10000,510050,3.329,26,0.071233,0.0295,0.2156,0.2156,0.2103,1.5059,0.0026,-0.0011,0.0005,0.0222,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2011,3272.4,L1
20201009,10002822,510050C2011M03600,2020-10-09,20201125,C,3.6,0.0424,0.0465,0.0266,0.0275,15531,16943,5092669,10000,510050,3.337,47,0.128767,0.0281,0.2225,0.2225,0.1936,1.0301,0.0033,-0.0008,0.0008,0.0275,0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2011,3261.2,L2
20201012,10002822,510050C2011M03600,2020-10-12,20201125,C,3.6,0.0289,0.0621,0.0289,0.0575,26922,22557,12689323,10000,510050,3.442,44,0.120548,0.0278,0.2388,0.2388,0.3229,1.2581,0.0043,-0.0012,0.0013,0.0575,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2011,3372.6,L2
20201013,10002822,510050C2011M03600,2020-10-13,20201125,C,3.6,0.0549,0.0557,0.0453,0.0525,21079,23899,10703232,10000,510050,3.437,43,0.117808,0.0327,0.2321,0.2321,0.3109,1.2899,0.0042,-0.0012,0.0012,0.0525,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2011,3368.8,L2
20201014,10002822,510050C2011M03600,2020-10-14,20201125,C,3.6,0.0501,0.0513,0.0419,0.0432,16876,25847,7483389,10000,510050,3.424,42,0.115068,0.0284,0.2227,0.2227,0.2801,1.3017,0.0039,-0.0011,0.0011,0.0432,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2011,3356.0,L2
20201015,10002822,510050C2011M03600,2020-10-15,20201125,C,3.6,0.0432,0.0517,0.0419,0.0462,15106,27586,7168781,10000,510050,3.425,41,0.112329,0.0294,0.2323,0.2323,0.2882,1.2797,0.0039,-0.0012,0.0011,0.0462,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2011,3364.8,L2
20201016,10002822,510050C2011M03600,2020-10-16,20201125,C,3.6,0.0463,0.0543,0.0418,0.0465,25257,33339,12194912,10000,510050,3.432,40,0.109589,0.0282,0.2313,0.2313,0.2927,1.3083,0.0039,-0.0012,0.001,0.0465,0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2011,3368.0,L2
20201019,10002822,510050C2011M03600,2020-10-19,20201125,C,3.6,0.0511,0.0642,0.0311,0.0335,65369,46852,30014789,10000,510050,3.409,37,0.10137,0.0282,0.222,0.222,0.2434,1.3001,0.0034,-0.0011,0.0008,0.0335,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2011,3341.0,L2
20201020,10002822,510050C2011M03600,2020-10-20,20201125,C,3.6,0.032,0.0333,0.0282,0.0312,29244,52617,8876751,10000,510050,3.412,36,0.09863,0.0296,0.2158,0.2158,0.2375,1.3366,0.0033,-0.0011,0.0008,0.0312,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2011,3348.2,L2
20201021,10002822,510050C2011M03600,2020-10-21,20201125,C,3.6,0.031,0.0344,0.0272,0.034,33442,60769,10063462,10000,510050,3.433,35,0.09589,0.0282,0.2122,0.2122,0.2583,1.4327,0.0034,-0.0011,0.0008,0.034,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2011,3368.4,L2
20201022,10002822,510050C2011M03600,2020-10-22,20201125,C,3.6,0.033,0.0337,0.0243,0.0311,40308,63893,11554440,10000,510050,3.42,34,0.093151,0.0284,0.2165,0.2165,0.241,1.3785,0.0033,-0.0011,0.0007,0.0311,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2011,3359.8,L2
20201023,10002822,510050C2011M03600,2020-10-23,20201125,C,3.6,0.0311,0.0369,0.0285,0.0302,57787,74157,18981890,10000,510050,3.408,33,0.090411,0.0286,0.226,0.226,0.2314,1.3152,0.0031,-0.0011,0.0007,0.0302,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2011,3350.2,L2
20201026,10002822,510050C2011M03600,2020-10-26,20201125,C,3.6,0.0289,0.0289,0.0168,0.0177,60604,82184,12389903,10000,510050,3.354,30,0.082192,0.0298,0.2297,0.2297,0.1575,1.0903,0.0023,-0.0009,0.0004,0.0177,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2011,3292.2,L2
20201027,10002822,510050C2011M03600,2020-10-27,20201125,C,3.6,0.016,0.0179,0.0138,0.016,32826,96618,5181949,10000,510050,3.346,29,0.079452,0.0326,0.2311,0.2311,0.1466,1.0537,0.0022,-0.0009,0.0004,0.016,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2011,3287.6,L2
20201028,10002822,510050C2011M03600,2020-10-28,20201125,C,3.6,0.0163,0.0185,0.0146,0.0173,42568,100232,7085787,10000,510050,3.364,28,0.076712,0.0269,0.2298,0.2298,0.1584,1.1289,0.0023,-0.001,0.0004,0.0173,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2011,3309.2,L2
20201029,10002822,510050C2011M03600,2020-10-29,20201125,C,3.6,0.0132,0.02,0.0121,0.017,83112,108329,13176693,10000,510050,3.383,27,0.073973,0.0289,0.2188,0.2188,0.1638,1.2271,0.0023,-0.001,0.0004,0.017,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2011,3328.2,L1
20201030,10002822,510050C2011M03600,2020-10-30,20201125,C,3.6,0.016,0.017,0.0101,0.0103,71957,122152,9439445,10000,510050,3.329,26,0.071233,0.0295,0.2262,0.2262,0.1091,0.93,0.0017,-0.0008,0.0003,0.0103,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2011,3272.4,L1
20201009,10002823,510050C2011M03700,2020-10-09,20201125,C,3.7,0.028,0.0328,0.0162,0.017,14359,21612,2998488,10000,510050,3.337,47,0.128767,0.0281,0.2341,0.2341,0.1263,0.7396,0.0025,-0.0006,0.0005,0.017,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2011,3261.2,L2
20201012,10002823,510050C2011M03700,2020-10-12,20201125,C,3.7,0.017,0.0388,0.017,0.0377,34554,29662,10246821,10000,510050,3.442,44,0.120548,0.0278,0.2505,0.2505,0.2269,1.0067,0.0036,-0.0011,0.0009,0.0377,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2011,3372.6,L2
